Split,Mask,NonLandslide_Pixels,Landslide_Pixels,Total_Pixels,Positive_Ratio_%
TrainData,mask_1445.h5,16375,9,16384,0.054931640625
TrainData,mask_1446.h5,15867,517,16384,3.155517578125
TrainData,mask_1447.h5,16051,333,16384,2.032470703125
TrainData,mask_1448.h5,15595,789,16384,4.815673828125
TrainData,mask_1449.h5,16341,43,16384,0.262451171875
TrainData,mask_145.h5,16227,157,16384,0.958251953125
TrainData,mask_1450.h5,16114,270,16384,1.64794921875
TrainData,mask_1451.h5,15241,1143,16384,6.976318359375
TrainData,mask_1452.h5,14589,1795,16384,10.955810546875
TrainData,mask_1453.h5,14067,2317,16384,14.141845703125
TrainData,mask_1454.h5,15666,718,16384,4.38232421875
TrainData,mask_1455.h5,16151,233,16384,1.422119140625
TrainData,mask_1456.h5,14553,1831,16384,11.175537109375
TrainData,mask_1457.h5,15776,608,16384,3.7109375
TrainData,mask_1458.h5,15905,479,16384,2.923583984375
TrainData,mask_1459.h5,16151,233,16384,1.422119140625
TrainData,mask_146.h5,16286,98,16384,0.59814453125
TrainData,mask_1460.h5,16370,14,16384,0.08544921875
TrainData,mask_1461.h5,16333,51,16384,0.311279296875
TrainData,mask_1462.h5,16355,29,16384,0.177001953125
TrainData,mask_1463.h5,16177,207,16384,1.263427734375
TrainData,mask_1464.h5,16346,38,16384,0.23193359375
TrainData,mask_1465.h5,16287,97,16384,0.592041015625
TrainData,mask_1466.h5,16161,223,16384,1.361083984375
TrainData,mask_1467.h5,16291,93,16384,0.567626953125
TrainData,mask_1468.h5,16368,16,16384,0.09765625
TrainData,mask_1469.h5,15466,918,16384,5.60302734375
TrainData,mask_147.h5,16139,245,16384,1.495361328125
TrainData,mask_1470.h5,15843,541,16384,3.302001953125
TrainData,mask_1471.h5,16384,0,16384,0.0
TrainData,mask_1472.h5,16384,0,16384,0.0
TrainData,mask_1473.h5,16384,0,16384,0.0
TrainData,mask_1474.h5,16384,0,16384,0.0
TrainData,mask_1475.h5,16384,0,16384,0.0
TrainData,mask_1476.h5,16384,0,16384,0.0
TrainData,mask_1477.h5,16384,0,16384,0.0
TrainData,mask_1478.h5,16350,34,16384,0.20751953125
TrainData,mask_1479.h5,16384,0,16384,0.0
TrainData,mask_148.h5,16346,38,16384,0.23193359375
TrainData,mask_1480.h5,16029,355,16384,2.166748046875
TrainData,mask_1481.h5,16250,134,16384,0.81787109375
TrainData,mask_1482.h5,16370,14,16384,0.08544921875
TrainData,mask_1483.h5,16211,173,16384,1.055908203125
TrainData,mask_1484.h5,16258,126,16384,0.76904296875
TrainData,mask_1485.h5,15546,838,16384,5.11474609375
TrainData,mask_1486.h5,15748,636,16384,3.8818359375
TrainData,mask_1487.h5,14693,1691,16384,10.321044921875
TrainData,mask_1488.h5,16009,375,16384,2.288818359375
TrainData,mask_1489.h5,16123,261,16384,1.593017578125
TrainData,mask_149.h5,16212,172,16384,1.0498046875
TrainData,mask_1490.h5,15230,1154,16384,7.04345703125
TrainData,mask_1491.h5,16007,377,16384,2.301025390625
TrainData,mask_1492.h5,16141,243,16384,1.483154296875
TrainData,mask_1493.h5,16128,256,16384,1.5625
TrainData,mask_1494.h5,16284,100,16384,0.6103515625
TrainData,mask_1495.h5,11772,4612,16384,28.1494140625
TrainData,mask_1496.h5,13849,2535,16384,15.472412109375
TrainData,mask_1497.h5,13002,3382,16384,20.64208984375
TrainData,mask_1498.h5,13589,2795,16384,17.059326171875
TrainData,mask_1499.h5,16083,301,16384,1.837158203125
TrainData,mask_15.h5,16384,0,16384,0.0
TrainData,mask_150.h5,14696,1688,16384,10.302734375
TrainData,mask_1500.h5,15478,906,16384,5.52978515625
TrainData,mask_1501.h5,15951,433,16384,2.642822265625
TrainData,mask_1502.h5,16384,0,16384,0.0
TrainData,mask_1503.h5,16384,0,16384,0.0
TrainData,mask_1504.h5,16337,47,16384,0.286865234375
TrainData,mask_1505.h5,16171,213,16384,1.300048828125
TrainData,mask_1506.h5,15811,573,16384,3.497314453125
TrainData,mask_1507.h5,16015,369,16384,2.252197265625
TrainData,mask_1508.h5,16085,299,16384,1.824951171875
TrainData,mask_1509.h5,16220,164,16384,1.0009765625
TrainData,mask_151.h5,16332,52,16384,0.3173828125
TrainData,mask_1510.h5,16095,289,16384,1.763916015625
TrainData,mask_1511.h5,16345,39,16384,0.238037109375
TrainData,mask_1512.h5,16384,0,16384,0.0
TrainData,mask_1513.h5,16305,79,16384,0.482177734375
TrainData,mask_1514.h5,15398,986,16384,6.01806640625
TrainData,mask_1515.h5,16384,0,16384,0.0
TrainData,mask_1516.h5,16384,0,16384,0.0
TrainData,mask_1517.h5,16384,0,16384,0.0
TrainData,mask_1518.h5,16384,0,16384,0.0
TrainData,mask_1519.h5,16384,0,16384,0.0
TrainData,mask_152.h5,16277,107,16384,0.653076171875
TrainData,mask_1520.h5,16374,10,16384,0.06103515625
TrainData,mask_1521.h5,16364,20,16384,0.1220703125
TrainData,mask_1522.h5,16183,201,16384,1.226806640625
TrainData,mask_1523.h5,15859,525,16384,3.204345703125
TrainData,mask_1524.h5,15677,707,16384,4.315185546875
TrainData,mask_1525.h5,16250,134,16384,0.81787109375
TrainData,mask_1526.h5,15378,1006,16384,6.14013671875
TrainData,mask_1527.h5,16086,298,16384,1.81884765625
TrainData,mask_1528.h5,15505,879,16384,5.364990234375
TrainData,mask_1529.h5,14987,1397,16384,8.526611328125
TrainData,mask_153.h5,16279,105,16384,0.640869140625
TrainData,mask_1530.h5,16331,53,16384,0.323486328125
TrainData,mask_1531.h5,16294,90,16384,0.54931640625
TrainData,mask_1532.h5,16064,320,16384,1.953125
TrainData,mask_1533.h5,15447,937,16384,5.718994140625
TrainData,mask_1534.h5,15541,843,16384,5.145263671875
TrainData,mask_1535.h5,15391,993,16384,6.060791015625
TrainData,mask_1536.h5,13481,2903,16384,17.718505859375
TrainData,mask_1537.h5,14636,1748,16384,10.6689453125
TrainData,mask_1538.h5,11976,4408,16384,26.904296875
TrainData,mask_1539.h5,15409,975,16384,5.950927734375
TrainData,mask_154.h5,16206,178,16384,1.08642578125
TrainData,mask_1540.h5,15922,462,16384,2.81982421875
TrainData,mask_1541.h5,14983,1401,16384,8.551025390625
TrainData,mask_1542.h5,14501,1883,16384,11.492919921875
TrainData,mask_1543.h5,16256,128,16384,0.78125
TrainData,mask_1544.h5,16293,91,16384,0.555419921875
TrainData,mask_1545.h5,16384,0,16384,0.0
TrainData,mask_1546.h5,16384,0,16384,0.0
TrainData,mask_1547.h5,15950,434,16384,2.64892578125
TrainData,mask_1548.h5,16189,195,16384,1.190185546875
TrainData,mask_1549.h5,16299,85,16384,0.518798828125
TrainData,mask_155.h5,16335,49,16384,0.299072265625
TrainData,mask_1550.h5,16244,140,16384,0.8544921875
TrainData,mask_1551.h5,16384,0,16384,0.0
TrainData,mask_1552.h5,16303,81,16384,0.494384765625
TrainData,mask_1553.h5,16384,0,16384,0.0
TrainData,mask_1554.h5,16384,0,16384,0.0
TrainData,mask_1555.h5,16384,0,16384,0.0
TrainData,mask_1556.h5,16384,0,16384,0.0
TrainData,mask_1557.h5,16384,0,16384,0.0
TrainData,mask_1558.h5,16384,0,16384,0.0
TrainData,mask_1559.h5,16384,0,16384,0.0
TrainData,mask_156.h5,16384,0,16384,0.0
TrainData,mask_1560.h5,16384,0,16384,0.0
TrainData,mask_1561.h5,16378,6,16384,0.03662109375
TrainData,mask_1562.h5,16188,196,16384,1.1962890625
TrainData,mask_1563.h5,16384,0,16384,0.0
TrainData,mask_1564.h5,16329,55,16384,0.335693359375
TrainData,mask_1565.h5,16296,88,16384,0.537109375
TrainData,mask_1566.h5,16236,148,16384,0.9033203125
TrainData,mask_1567.h5,15806,578,16384,3.52783203125
TrainData,mask_1568.h5,14942,1442,16384,8.80126953125
TrainData,mask_1569.h5,14760,1624,16384,9.912109375
TrainData,mask_157.h5,15841,543,16384,3.314208984375
TrainData,mask_1570.h5,16379,5,16384,0.030517578125
TrainData,mask_1571.h5,14168,2216,16384,13.525390625
TrainData,mask_1572.h5,14970,1414,16384,8.63037109375
TrainData,mask_1573.h5,15079,1305,16384,7.965087890625
TrainData,mask_1574.h5,15794,590,16384,3.60107421875
TrainData,mask_1575.h5,15517,867,16384,5.291748046875
TrainData,mask_1576.h5,13897,2487,16384,15.179443359375
TrainData,mask_1577.h5,14930,1454,16384,8.87451171875
TrainData,mask_1578.h5,14372,2012,16384,12.2802734375
TrainData,mask_1579.h5,15240,1144,16384,6.982421875
TrainData,mask_158.h5,16035,349,16384,2.130126953125
TrainData,mask_1580.h5,15894,490,16384,2.99072265625
TrainData,mask_1581.h5,15965,419,16384,2.557373046875
TrainData,mask_1582.h5,15808,576,16384,3.515625
TrainData,mask_1583.h5,15129,1255,16384,7.659912109375
TrainData,mask_1584.h5,16269,115,16384,0.701904296875
TrainData,mask_1585.h5,16384,0,16384,0.0
TrainData,mask_1586.h5,16178,206,16384,1.25732421875
TrainData,mask_1587.h5,16293,91,16384,0.555419921875
TrainData,mask_1588.h5,16052,332,16384,2.0263671875
TrainData,mask_1589.h5,16058,326,16384,1.98974609375
TrainData,mask_159.h5,16384,0,16384,0.0
TrainData,mask_1590.h5,16334,50,16384,0.30517578125
TrainData,mask_1591.h5,16189,195,16384,1.190185546875
TrainData,mask_1592.h5,16130,254,16384,1.55029296875
TrainData,mask_1593.h5,16384,0,16384,0.0
TrainData,mask_1594.h5,16384,0,16384,0.0
TrainData,mask_1595.h5,16384,0,16384,0.0
TrainData,mask_1596.h5,16384,0,16384,0.0
TrainData,mask_1597.h5,16384,0,16384,0.0
TrainData,mask_1598.h5,16384,0,16384,0.0
TrainData,mask_1599.h5,16384,0,16384,0.0
TrainData,mask_16.h5,16198,186,16384,1.13525390625
TrainData,mask_160.h5,16178,206,16384,1.25732421875
TrainData,mask_1600.h5,16384,0,16384,0.0
TrainData,mask_1601.h5,16384,0,16384,0.0
TrainData,mask_1602.h5,16384,0,16384,0.0
TrainData,mask_1603.h5,16126,258,16384,1.57470703125
TrainData,mask_1604.h5,16384,0,16384,0.0
TrainData,mask_1605.h5,16285,99,16384,0.604248046875
TrainData,mask_1606.h5,16112,272,16384,1.66015625
TrainData,mask_1607.h5,15238,1146,16384,6.99462890625
TrainData,mask_1608.h5,15935,449,16384,2.740478515625
TrainData,mask_1609.h5,15510,874,16384,5.33447265625
TrainData,mask_161.h5,16175,209,16384,1.275634765625
TrainData,mask_1610.h5,15569,815,16384,4.974365234375
TrainData,mask_1611.h5,15867,517,16384,3.155517578125
TrainData,mask_1612.h5,15422,962,16384,5.87158203125
TrainData,mask_1613.h5,15889,495,16384,3.021240234375
TrainData,mask_1614.h5,16175,209,16384,1.275634765625
TrainData,mask_1615.h5,16265,119,16384,0.726318359375
TrainData,mask_1616.h5,15935,449,16384,2.740478515625
TrainData,mask_1617.h5,14574,1810,16384,11.04736328125
TrainData,mask_1618.h5,14691,1693,16384,10.333251953125
TrainData,mask_1619.h5,15214,1170,16384,7.14111328125
TrainData,mask_162.h5,15999,385,16384,2.349853515625
TrainData,mask_1620.h5,15642,742,16384,4.52880859375
TrainData,mask_1621.h5,14681,1703,16384,10.394287109375
TrainData,mask_1622.h5,15403,981,16384,5.987548828125
TrainData,mask_1623.h5,15714,670,16384,4.08935546875
TrainData,mask_1624.h5,16189,195,16384,1.190185546875
TrainData,mask_1625.h5,16290,94,16384,0.57373046875
TrainData,mask_1626.h5,16384,0,16384,0.0
TrainData,mask_1627.h5,16203,181,16384,1.104736328125
TrainData,mask_1628.h5,16382,2,16384,0.01220703125
TrainData,mask_1629.h5,16318,66,16384,0.40283203125
TrainData,mask_163.h5,16299,85,16384,0.518798828125
TrainData,mask_1630.h5,12573,3811,16384,23.260498046875
TrainData,mask_1631.h5,15744,640,16384,3.90625
TrainData,mask_1632.h5,15936,448,16384,2.734375
TrainData,mask_1633.h5,16335,49,16384,0.299072265625
TrainData,mask_1634.h5,16263,121,16384,0.738525390625
TrainData,mask_1635.h5,16283,101,16384,0.616455078125
TrainData,mask_1636.h5,16384,0,16384,0.0
TrainData,mask_1637.h5,16368,16,16384,0.09765625
TrainData,mask_1638.h5,16384,0,16384,0.0
TrainData,mask_1639.h5,16384,0,16384,0.0
TrainData,mask_164.h5,16326,58,16384,0.35400390625
TrainData,mask_1640.h5,16384,0,16384,0.0
TrainData,mask_1641.h5,16222,162,16384,0.98876953125
TrainData,mask_1642.h5,16384,0,16384,0.0
TrainData,mask_1643.h5,16384,0,16384,0.0
TrainData,mask_1644.h5,15807,577,16384,3.521728515625
TrainData,mask_1645.h5,16384,0,16384,0.0
TrainData,mask_1646.h5,16218,166,16384,1.01318359375
TrainData,mask_1647.h5,16137,247,16384,1.507568359375
TrainData,mask_1648.h5,15154,1230,16384,7.50732421875
TrainData,mask_1649.h5,16218,166,16384,1.01318359375
TrainData,mask_165.h5,16178,206,16384,1.25732421875
TrainData,mask_1650.h5,16070,314,16384,1.91650390625
TrainData,mask_1651.h5,14967,1417,16384,8.648681640625
TrainData,mask_1652.h5,13337,3047,16384,18.597412109375
TrainData,mask_1653.h5,15342,1042,16384,6.35986328125
TrainData,mask_1654.h5,16262,122,16384,0.74462890625
TrainData,mask_1655.h5,15656,728,16384,4.443359375
TrainData,mask_1656.h5,16049,335,16384,2.044677734375
TrainData,mask_1657.h5,13243,3141,16384,19.171142578125
TrainData,mask_1658.h5,14637,1747,16384,10.662841796875
TrainData,mask_1659.h5,14405,1979,16384,12.078857421875
TrainData,mask_166.h5,16378,6,16384,0.03662109375
TrainData,mask_1660.h5,13466,2918,16384,17.81005859375
TrainData,mask_1661.h5,15676,708,16384,4.3212890625
TrainData,mask_1662.h5,14904,1480,16384,9.033203125
TrainData,mask_1663.h5,15859,525,16384,3.204345703125
TrainData,mask_1664.h5,15782,602,16384,3.67431640625
TrainData,mask_1665.h5,15791,593,16384,3.619384765625
TrainData,mask_1666.h5,16384,0,16384,0.0
TrainData,mask_1667.h5,16384,0,16384,0.0
TrainData,mask_1668.h5,16384,0,16384,0.0
TrainData,mask_1669.h5,16384,0,16384,0.0
TrainData,mask_167.h5,16384,0,16384,0.0
TrainData,mask_1670.h5,16384,0,16384,0.0
TrainData,mask_1671.h5,16341,43,16384,0.262451171875
TrainData,mask_1672.h5,13865,2519,16384,15.374755859375
TrainData,mask_1673.h5,15539,845,16384,5.157470703125
TrainData,mask_1674.h5,14893,1491,16384,9.100341796875
TrainData,mask_1675.h5,16275,109,16384,0.665283203125
TrainData,mask_1676.h5,15844,540,16384,3.2958984375
TrainData,mask_1677.h5,16384,0,16384,0.0
TrainData,mask_1678.h5,16384,0,16384,0.0
TrainData,mask_1679.h5,16384,0,16384,0.0
TrainData,mask_168.h5,16294,90,16384,0.54931640625
TrainData,mask_1680.h5,16384,0,16384,0.0
TrainData,mask_1681.h5,16384,0,16384,0.0
TrainData,mask_1682.h5,16384,0,16384,0.0
TrainData,mask_1683.h5,16362,22,16384,0.13427734375
TrainData,mask_1684.h5,15811,573,16384,3.497314453125
TrainData,mask_1685.h5,16333,51,16384,0.311279296875
TrainData,mask_1686.h5,16360,24,16384,0.146484375
TrainData,mask_1687.h5,15974,410,16384,2.50244140625
TrainData,mask_1688.h5,15448,936,16384,5.712890625
TrainData,mask_1689.h5,16104,280,16384,1.708984375
TrainData,mask_169.h5,16144,240,16384,1.46484375
TrainData,mask_1690.h5,15889,495,16384,3.021240234375
TrainData,mask_1691.h5,14878,1506,16384,9.19189453125
TrainData,mask_1692.h5,15573,811,16384,4.949951171875
TrainData,mask_1693.h5,14785,1599,16384,9.759521484375
TrainData,mask_1694.h5,16047,337,16384,2.056884765625
TrainData,mask_1695.h5,16134,250,16384,1.52587890625
TrainData,mask_1696.h5,15871,513,16384,3.131103515625
TrainData,mask_1697.h5,16150,234,16384,1.42822265625
TrainData,mask_1698.h5,10728,5656,16384,34.521484375
TrainData,mask_1699.h5,15232,1152,16384,7.03125
TrainData,mask_17.h5,16340,44,16384,0.2685546875
TrainData,mask_170.h5,16018,366,16384,2.23388671875
TrainData,mask_1700.h5,14251,2133,16384,13.018798828125
TrainData,mask_1701.h5,15349,1035,16384,6.317138671875
TrainData,mask_1702.h5,13829,2555,16384,15.594482421875
TrainData,mask_1703.h5,14797,1587,16384,9.686279296875
TrainData,mask_1704.h5,16092,292,16384,1.7822265625
TrainData,mask_1705.h5,15927,457,16384,2.789306640625
TrainData,mask_1706.h5,15907,477,16384,2.911376953125
TrainData,mask_1707.h5,16384,0,16384,0.0
TrainData,mask_1708.h5,16384,0,16384,0.0
TrainData,mask_1709.h5,16384,0,16384,0.0
TrainData,mask_171.h5,16384,0,16384,0.0
TrainData,mask_1710.h5,16364,20,16384,0.1220703125
TrainData,mask_1711.h5,16384,0,16384,0.0
TrainData,mask_1712.h5,16371,13,16384,0.079345703125
TrainData,mask_1713.h5,16384,0,16384,0.0
TrainData,mask_1714.h5,16220,164,16384,1.0009765625
TrainData,mask_1715.h5,16384,0,16384,0.0
TrainData,mask_1716.h5,16384,0,16384,0.0
TrainData,mask_1717.h5,16351,33,16384,0.201416015625
TrainData,mask_1718.h5,16384,0,16384,0.0
TrainData,mask_1719.h5,16341,43,16384,0.262451171875
TrainData,mask_172.h5,16384,0,16384,0.0
TrainData,mask_1720.h5,16384,0,16384,0.0
TrainData,mask_1721.h5,16384,0,16384,0.0
TrainData,mask_1722.h5,16384,0,16384,0.0
TrainData,mask_1723.h5,16384,0,16384,0.0
TrainData,mask_1724.h5,16313,71,16384,0.433349609375
TrainData,mask_1725.h5,16126,258,16384,1.57470703125
TrainData,mask_1726.h5,16335,49,16384,0.299072265625
TrainData,mask_1727.h5,16384,0,16384,0.0
TrainData,mask_1728.h5,16098,286,16384,1.74560546875
TrainData,mask_1729.h5,16320,64,16384,0.390625
TrainData,mask_173.h5,16369,15,16384,0.091552734375
TrainData,mask_1730.h5,15984,400,16384,2.44140625
TrainData,mask_1731.h5,16083,301,16384,1.837158203125
TrainData,mask_1732.h5,15405,979,16384,5.975341796875
TrainData,mask_1733.h5,15635,749,16384,4.571533203125
TrainData,mask_1734.h5,15686,698,16384,4.26025390625
TrainData,mask_1735.h5,15685,699,16384,4.266357421875
TrainData,mask_1736.h5,15691,693,16384,4.229736328125
TrainData,mask_1737.h5,15855,529,16384,3.228759765625
TrainData,mask_1738.h5,14938,1446,16384,8.82568359375
TrainData,mask_1739.h5,12478,3906,16384,23.84033203125
TrainData,mask_174.h5,16384,0,16384,0.0
TrainData,mask_1740.h5,13391,2993,16384,18.267822265625
TrainData,mask_1741.h5,12944,3440,16384,20.99609375
TrainData,mask_1742.h5,13541,2843,16384,17.352294921875
TrainData,mask_1743.h5,14194,2190,16384,13.36669921875
TrainData,mask_1744.h5,15484,900,16384,5.4931640625
TrainData,mask_1745.h5,15190,1194,16384,7.28759765625
TrainData,mask_1746.h5,15917,467,16384,2.850341796875
TrainData,mask_1747.h5,16045,339,16384,2.069091796875
TrainData,mask_1748.h5,16384,0,16384,0.0
TrainData,mask_1749.h5,16384,0,16384,0.0
TrainData,mask_175.h5,14254,2130,16384,13.00048828125
TrainData,mask_1750.h5,16384,0,16384,0.0
TrainData,mask_1751.h5,16303,81,16384,0.494384765625
TrainData,mask_1752.h5,16371,13,16384,0.079345703125
TrainData,mask_1753.h5,16288,96,16384,0.5859375
TrainData,mask_1754.h5,16384,0,16384,0.0
TrainData,mask_1755.h5,15677,707,16384,4.315185546875
TrainData,mask_1756.h5,16218,166,16384,1.01318359375
TrainData,mask_1757.h5,16384,0,16384,0.0
TrainData,mask_1758.h5,16384,0,16384,0.0
TrainData,mask_1759.h5,16337,47,16384,0.286865234375
TrainData,mask_176.h5,15870,514,16384,3.13720703125
TrainData,mask_1760.h5,16384,0,16384,0.0
TrainData,mask_1761.h5,16384,0,16384,0.0
TrainData,mask_1762.h5,16384,0,16384,0.0
TrainData,mask_1763.h5,16384,0,16384,0.0
TrainData,mask_1764.h5,16384,0,16384,0.0
TrainData,mask_1765.h5,16384,0,16384,0.0
TrainData,mask_1766.h5,16384,0,16384,0.0
TrainData,mask_1767.h5,16384,0,16384,0.0
TrainData,mask_1768.h5,15708,676,16384,4.1259765625
TrainData,mask_1769.h5,15778,606,16384,3.69873046875
TrainData,mask_177.h5,15462,922,16384,5.62744140625
TrainData,mask_1770.h5,15807,577,16384,3.521728515625
TrainData,mask_1771.h5,16066,318,16384,1.94091796875
TrainData,mask_1772.h5,16266,118,16384,0.72021484375
TrainData,mask_1773.h5,15574,810,16384,4.94384765625
TrainData,mask_1774.h5,14687,1697,16384,10.357666015625
TrainData,mask_1775.h5,13285,3099,16384,18.914794921875
TrainData,mask_1776.h5,14459,1925,16384,11.749267578125
TrainData,mask_1777.h5,13609,2775,16384,16.937255859375
TrainData,mask_1778.h5,16231,153,16384,0.933837890625
TrainData,mask_1779.h5,14581,1803,16384,11.004638671875
TrainData,mask_178.h5,14745,1639,16384,10.003662109375
TrainData,mask_1780.h5,13794,2590,16384,15.80810546875
TrainData,mask_1781.h5,14609,1775,16384,10.833740234375
TrainData,mask_1782.h5,15479,905,16384,5.523681640625
TrainData,mask_1783.h5,14743,1641,16384,10.015869140625
TrainData,mask_1784.h5,15312,1072,16384,6.54296875
TrainData,mask_1785.h5,15678,706,16384,4.30908203125
TrainData,mask_1786.h5,15486,898,16384,5.48095703125
TrainData,mask_1787.h5,15767,617,16384,3.765869140625
TrainData,mask_1788.h5,16333,51,16384,0.311279296875
TrainData,mask_1789.h5,16384,0,16384,0.0
TrainData,mask_179.h5,16379,5,16384,0.030517578125
TrainData,mask_1790.h5,16384,0,16384,0.0
TrainData,mask_1791.h5,16384,0,16384,0.0
TrainData,mask_1792.h5,16140,244,16384,1.4892578125
TrainData,mask_1793.h5,15592,792,16384,4.833984375
TrainData,mask_1794.h5,16164,220,16384,1.3427734375
TrainData,mask_1795.h5,16345,39,16384,0.238037109375
TrainData,mask_1796.h5,16384,0,16384,0.0
TrainData,mask_1797.h5,15986,398,16384,2.42919921875
TrainData,mask_1798.h5,16384,0,16384,0.0
TrainData,mask_1799.h5,16361,23,16384,0.140380859375
TrainData,mask_18.h5,16384,0,16384,0.0
TrainData,mask_180.h5,15219,1165,16384,7.110595703125
TrainData,mask_1800.h5,16384,0,16384,0.0
TrainData,mask_1801.h5,16384,0,16384,0.0
TrainData,mask_1802.h5,16384,0,16384,0.0
TrainData,mask_1803.h5,16384,0,16384,0.0
TrainData,mask_1804.h5,16384,0,16384,0.0
TrainData,mask_1805.h5,16384,0,16384,0.0
TrainData,mask_1806.h5,16384,0,16384,0.0
TrainData,mask_1807.h5,16277,107,16384,0.653076171875
TrainData,mask_1808.h5,16384,0,16384,0.0
TrainData,mask_1809.h5,16092,292,16384,1.7822265625
TrainData,mask_181.h5,15891,493,16384,3.009033203125
TrainData,mask_1810.h5,15522,862,16384,5.26123046875
TrainData,mask_1811.h5,16249,135,16384,0.823974609375
TrainData,mask_1812.h5,15920,464,16384,2.83203125
TrainData,mask_1813.h5,15216,1168,16384,7.12890625
